Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2012-11-09,21.509878158569336,21.763481217545582,21.38616883136062,21.448022315185398,24455400
2012-11-12,21.553173065185547,21.618119922017346,21.463483874448638,21.593377588112233,11166800
2012-11-13,21.463481903076172,21.744918256831337,21.33977260447186,21.361421554760717,22601200
2012-11-14,21.203699111938477,21.571733747419405,21.14803002724018,21.531529214965953,38484200
2012-11-15,21.231523513793945,21.423270645861255,21.08925867532015,21.21296558908301,29302200
2012-11-16,21.315032958984375,21.34595969764322,20.95936956551034,21.26245726730844,42955400
2012-11-19,21.806772232055664,21.840792345268664,21.59028038801306,21.605744933858396,22916200
2012-11-20,21.720178604125977,21.83151437899244,21.568633590317067,21.74801195795293,15425000
2012-11-21,21.837709426879883,21.865542791266662,21.698537885826884,21.788224744112878,11737000
2012-11-23,22.1469669342041,22.1469669342041,21.887177241011788,21.93975527148748,9004800
2012-11-26,21.93048667907715,21.970691204350963,21.778941644730306,21.955226654867744,18781000
2012-11-27,21.748010635375977,21.961409106639667,21.707806117995815,21.86553316587388,15576000
2012-11-28,21.945953369140625,21.979973497332548,21.47276731645593,21.54080757283977,23175800
2012-11-29,21.995433807373047,22.177903223788945,21.918115778133973,22.09130740857062,21902200
2012-11-30,21.97687530517578,22.09749123889195,21.89646625573763,22.020173211660616,16730200
2012-12-03,21.85625457763672,22.174804402431537,21.831512248055386,22.14387767023408,19533000
2012-12-04,21.775848388671875,21.96759556906376,21.763477222266154,21.865535215885593,22791600
2012-12-05,21.92739486694336,22.048010810958072,21.785129967837786,21.84389006905063,25062200
2012-12-06,21.998523712158203,21.998523712158203,21.843887661535405,21.881001163126072,16213600
2012-12-07,22.131505966186523,22.13459934719842,21.96449878491945,22.072745884310628,20768800
2012-12-10,22.10677146911621,22.208829472188857,22.060380180687403,22.12223365888652,11671600
2012-12-11,22.236665725708008,22.320168159247874,22.15316093260914,22.19645884030522,15749400
2012-12-12,22.317068099975586,22.52118638795102,22.242841122931747,22.304696937134946,18386600
2012-12-13,22.109859466552734,22.292331213526925,22.020170283742857,22.289237832172482,21534600
2012-12-14,22.026351928710938,22.06964981937855,21.930478365026662,21.96140509270952,18883400
2012-12-17,22.227388381958008,22.236666168140477,22.060381151996406,22.100585678640126,18989000
2012-12-18,22.635623931884766,22.685106236930814,22.180993603953215,22.22429150570301,22374000
2012-12-19,22.480985641479492,22.69747512853374,22.468614476568042,22.672732798710843,16181200
2012-12-20,22.632539749145508,22.6510953261346,22.43769911208109,22.48408805455383,18014800
2012-12-21,22.402812957763672,22.468090746450557,22.26914823666716,22.356185288249673,30420400
2012-12-24,22.231842041015625,22.377940941857357,22.194541808685926,22.35618168247123,7179600
2012-12-26,22.13237190246582,22.374835282569816,22.101287583451928,22.365507852442278,13040200
2012-12-27,22.091964721679688,22.160351653259397,21.81841936694261,22.13548324694282,23321600
2012-12-28,21.706512451171875,21.970732728677028,21.687859961897225,21.95829852635446,23604800
2012-12-31,22.200761795043945,22.206980082626895,21.625693515876502,21.669212042629812,32769600
2013-01-02,22.691904067993164,22.698119984515692,22.38105606706175,22.676360719313777,29091600
2013-01-03,22.685684204101562,22.887733472284243,22.555126264025446,22.657706655663244,19572000
2013-01-04,22.937477111816406,22.968561441439803,22.707450226704456,22.719882061287947,18585400
2013-01-07,22.76028823852539,22.83178194195541,22.673251188307066,22.83178194195541,15946800
2013-01-08,22.685684204101562,22.704334322006027,22.54269206156193,22.698116034983453,14751400
2013-01-09,22.648380279541016,22.77893584044274,22.552018180529956,22.750960665213004,14745000
2013-01-10,22.853544235229492,22.893955993605594,22.710554437825138,22.83489411387564,16733600
2013-01-11,22.881519317626953,22.91571278413748,22.797589037434996,22.87841017387641,12732800
2013-01-14,22.88463020324707,22.94990799748622,22.803809060653933,22.869086854893087,16794200
2013-01-15,22.98720932006836,23.005861813286742,22.750966540735085,22.797591844825796,19279000
2013-01-16,23.089780807495117,23.092889950426773,22.915706748621197,22.949900206125886,17170400
2013-01-17,23.235891342163086,23.381990302630534,23.13952920720897,23.20480701200844,21004000
2013-01-18,23.46591567993164,23.46591567993164,23.20480448912244,23.254538937646146,26813000
2013-01-22,23.689722061157227,23.720806381940946,23.360223992002844,23.425501777123145,20299600
2013-01-23,23.60889434814453,23.674174486647633,23.518750554476618,23.63376274647133,14338600
2013-01-24,23.67729377746582,23.87002040903404,23.612015976027127,23.636884387503464,17641600
2013-01-25,23.901100158691406,23.950836972115656,23.751894461582253,23.792303843803108,15590600
2013-01-28,23.860694885253906,23.991250485601384,23.72081185209686,23.991250485601384,14902400
2013-01-29,24.246135711669922,24.29276337004707,23.916637703212192,23.925962760571377,23292000
2013-01-30,24.12491798400879,24.429547752925522,24.08450859021687,24.295885364633214,19886000
2013-01-31,24.04408836364746,24.165318873944276,23.957051317442737,24.0471975071781,21030600
2013-02-01,24.267908096313477,24.298992428185237,23.985037593223186,24.17154595603626,23636600
2013-02-04,24.037878036499023,24.146674369547927,24.022334686813956,24.059637303108804,21348000
2013-02-05,24.246135711669922,24.31141348476544,24.109361879518612,24.202617196272907,23370200
2013-02-06,24.261690139770508,24.274121974208516,24.0440950917885,24.115591183509718,22772800
2013-02-07,24.199520111083984,24.29899139178046,24.037880169295615,24.243038648164795,23861800
2013-02-08,24.426433563232422,24.435758622692823,24.23370697191765,24.23370697191765,18895400
2013-02-11,24.305200576782227,24.42953785239271,24.27100711451489,24.42953785239271,13922000
2013-02-12,24.370481491088867,24.4140000174637,24.230598480671055,24.361156431377374,14405400
2013-02-13,24.4575138092041,24.47927306817923,24.379801831209882,24.39534517544127,11385800
2013-02-14,24.668893814086914,24.71552148149365,24.33628659823867,24.407780299558205,14621400
2013-02-15,24.386016845703125,24.647130315346573,24.25546129667204,24.63780525778453,28675600
2013-02-19,24.668893814086914,24.690653075999165,24.469951313294413,24.476167228877195,15394000
2013-02-20,24.15288734436035,24.662677847047036,24.13112808040111,24.65957107475422,25535400
2013-02-21,23.98502540588379,24.07516921103302,23.80473305242273,24.031650694208807,24524800
2013-02-22,24.236825942993164,24.246151006234637,23.944627979652587,24.137354649112947,13129200
2013-02-25,23.60268783569336,24.469954007243757,23.587144487652687,24.395351154128804,27616000
2013-02-26,23.835824966430664,23.894886845910705,23.45659002329323,23.733244556254395,33703000
2013-02-27,24.199520111083984,24.2647979167052,23.76433236869351,23.76433236869351,21989200
2013-02-28,24.149776458740234,24.392237464869257,24.137342256941118,24.174642490756966,19879800
2013-03-01,24.180858612060547,24.224377128669637,23.944613542195984,24.053409833718714,26525400
2013-03-04,24.12801742553711,24.162210887911073,23.888663188919363,24.096930734956036,20843400
2013-03-05,24.283437728881836,24.376690671812987,24.187073271464136,24.28965364311145,19969800
2013-03-06,24.311416625976562,24.432647130472272,24.22127044055486,24.386019466070493,16400200
2013-03-07,24.435754776000977,24.47616415116204,24.25857155940034,24.367367855281188,16932400
2013-03-08,24.553882598876953,24.594294356266342,24.39845860050425,24.53523247797847,15633400
2013-03-11,24.566307067871094,24.606718809245574,24.36736461852017,24.4730541287522,16334200
2013-03-12,24.594289779663086,24.724845344822178,24.51657779493769,24.58807149279938,17046600
2013-03-13,24.5383358001709,24.63158875412068,24.47616479262293,24.556985916644567,15565400
2013-03-14,24.874061584472656,24.91136420674221,24.578756865815375,24.578756865815375,21982200
2013-03-15,24.854379653930664,24.963663512232877,24.748218872211215,24.866869578052267,22493200
2013-03-18,24.65454864501953,24.80442537058321,24.520284922068015,24.539018619434824,16094000
2013-03-19,24.38289451599121,24.695135464377067,24.164326805004862,24.695135464377067,24704200
2013-03-20,24.52028465270996,24.601467977423887,24.37977715958291,24.560877506171778,13646000
2013-03-21,24.3953857421875,24.59209907478653,24.376652046591218,24.401631895525938,16555000
2013-03-22,24.5889835357666,24.629574016071228,24.44847601130346,24.464086635015896,15809600
2013-03-25,24.49529457092285,24.788801742310305,24.39225689736252,24.685761686541255,19679000
2013-03-26,24.754467010498047,24.785690635205988,24.588979655557083,24.62644943453253,13862400
2013-03-27,24.83565330505371,24.876243783798195,24.55151280721188,24.61708314158842,11389400
2013-03-28,24.763835906982422,24.938692507780512,24.751345979624695,24.835652393736826,13790600
2013-04-01,24.713876724243164,24.83565052907563,24.545266290888243,24.763834047713207,14815600
2013-04-02,24.573366165161133,24.773200217983952,24.49530591383316,24.75446651997238,16816200
2013-04-03,24.114377975463867,24.598350186398015,24.03943840629672,24.582739562812527,31487000
2013-04-04,24.083145141601562,24.22989877855209,23.93014773342762,24.095635066257945,27505400
2013-04-05,24.136226654052734,24.16432719640211,23.72718938513957,23.770902928044883,33239600
2013-04-08,24.29859733581543,24.311087263125565,24.08939641334333,24.173700444924158,17807200
2013-04-09,24.50467300415039,24.60771071642176,24.239266267055214,24.35479628652264,19159600
2013-04-10,24.63582420349121,24.732618185865494,24.5296609867037,24.567130777724696,18383600
2013-04-11,24.741973876953125,24.860626970556503,24.58273269692157,24.748220030410963,22622600
2013-04-12,24.354795455932617,24.623322878459405,24.220531744669223,24.576486256909938,38874200
2013-04-15,23.361867904663086,24.095633664520133,23.3431342098731,24.08314374059034,49586400
2013-04-16,23.64913558959961,23.68348229441233,23.324404623685773,23.596055184783616,32920800
2013-04-17,23.130815505981445,23.464913304586794,22.955958913573546,23.439933451069958,41253400
2013-04-18,23.327526092529297,23.474279751662344,22.98406145029595,23.196385437129095,41071200
2013-04-19,23.280681610107422,23.552332060835752,23.14017415274983,23.505495447646855,26833000
2013-04-22,23.530479431152344,23.627273368481422,23.19325861552846,23.39621572023966,26696000
2013-04-23,23.80213165283203,23.823988426785753,23.51174743761273,23.624154384291792,27895200
2013-04-24,24.12061882019043,24.233025778084617,23.864581278811432,23.889561132167902,27430200
2013-04-25,24.139352798461914,24.42973704601412,24.02382514421864,24.179945656188433,27277600
2013-04-26,24.0987606048584,24.158087157484502,23.908293403257545,24.08627067892607,22324800
2013-04-29,24.34230613708496,24.442223153845628,24.136228332232776,24.24551219709451,24429400
2013-04-30,24.439105987548828,24.44847522012538,24.151844792665447,24.370414957458582,20071000
2013-05-01,24.05816650390625,24.295467914202508,24.030063579244406,24.229897599604115,30648000
2013-05-02,24.37353515625,24.442228567151023,24.070660962119177,24.15496737811957,27194200
2013-05-03,24.81380271911621,24.87937306985558,24.539029003015152,24.545275159586943,28098000
2013-05-06,24.982406616210938,25.082323655077534,24.826286094093753,24.826286094093753,24014400
2013-05-07,25.175989151000977,25.285275398862286,25.001134965958258,25.094808212065203,19401200
2013-05-08,25.216588973999023,25.263425610000848,25.060468442133125,25.157262409582696,14340800
2013-05-09,25.194726943969727,25.316500742869316,25.057340142253363,25.22595056739351,16271200
2013-05-10,25.06358528137207,25.10417813802628,24.845017523272087,25.054218432054917,26442200
2013-05-13,25.060461044311523,25.072950969039013,24.91995117778442,25.00113449740833,14846200
2013-05-14,25.416414260864258,25.416414260864258,25.066703533016366,25.082316533679272,19200600
2013-05-15,25.344600677490234,25.425784002200185,25.13227670824016,25.297764052380273,26097200
2013-05-16,25.219709396362305,25.41329971137549,25.16350591021075,25.27279218710172,24110800
2013-05-17,25.641223907470703,25.66932444538504,25.328983003307584,25.35708354122192,29314200
2013-05-20,26.003433227539062,26.059636709589768,25.62874493534106,25.62874493534106,20384400
2013-05-21,25.95035743713379,26.17517140531094,25.862930312222783,26.065887499172185,21676600
2013-05-22,25.650596618652344,26.212628945333634,25.525699751986636,25.98781744398687,39678800
2013-05-23,25.663084030151367,25.663084030151367,25.24467992513031,25.328986314311948,25583400
2013-05-24,25.513216018676758,25.516339096208952,25.291525158094483,25.435155755843134,17330000
2013-05-28,25.7817440032959,25.987824244553405,25.650603330973965,25.87229419576872,21416800
2013-05-29,25.725543975830078,25.822337954287192,25.538199792728015,25.58815712985698,25506000
2013-05-30,25.66621208190918,25.79423204950948,25.488234787540257,25.653724536874552,24149600
2013-05-31,25.135395050048828,25.64122621796813,25.132271973707248,25.56004290855186,30014400
2013-06-03,25.37894058227539,25.38518673446292,25.11353628732308,25.22906628070167,36730800
2013-06-04,25.179121017456055,25.413301832262906,24.99177684205266,25.254058211175323,31962000
2013-06-05,24.885604858398438,25.19472514012849,24.86999423890909,25.10417497113571,35592200
2013-06-06,25.072952270507812,25.08543981367394,24.69826165586259,24.901218774352543,36648400
2013-06-07,25.388317108154297,25.410173884725847,25.09168908579615,25.238442749437965,21164000
2013-06-10,25.316503524780273,25.5038476681191,25.232197111841284,25.497603895632153,15888000
2013-06-11,24.932437896728516,25.17286474795219,24.901214280029265,25.007375053248573,21191800
2013-06-12,24.779443740844727,25.225948426315608,24.723240270568336,25.182234880790592,18689400
2013-06-13,25.194726943969727,25.2602972678226,24.74197606659069,24.773199690014472,24786000
2013-06-14,24.95117950439453,25.23531757622547,24.891852951966296,25.21033772444413,20796800
2013-06-17,25.31024932861328,25.37581963883864,25.10729462743402,25.119782168440423,22195000
2013-06-18,25.453880310058594,25.53194054484218,25.26653622301986,25.2759030700404,15483400
2013-06-19,25.219709396362305,25.57254331917327,25.194731922014018,25.43203341268926,30107200
2013-06-20,24.48282241821289,24.90122429105307,24.407882849355673,24.8887343629102,50979600
2013-06-21,24.524852752685547,24.713094719863967,24.236214910103534,24.68799754623293,41108400
2013-06-24,24.16092300415039,24.430737417263504,23.85032118840561,24.258180852960844,37809600
2013-06-25,24.471519470214844,24.549953827491173,24.26445161806455,24.427596421630227,25080600
2013-06-26,24.622119903564453,24.697416232891264,24.411913960685254,24.590744238853397,22405600
2013-06-27,24.669174194335938,24.891927490844715,24.656624409425014,24.747608554809172,16327000
2013-06-28,24.565643310546875,24.76015899776902,24.487208947989096,24.575055051073523,21635400
2013-07-01,24.741331100463867,24.948396535969923,24.66917044659538,24.719369578612824,23921400
2013-07-02,24.794673919677734,25.004877467474476,24.67231648775861,24.747612816564118,17383600
2013-07-03,24.77899169921875,24.819776717279684,24.58133551919647,24.72879254441073,10511600
2013-07-05,25.086448669433594,25.095860410874234,24.735061829345312,24.923306232666153,20617000
2013-07-08,25.249589920043945,25.400182548997783,25.193117085779583,25.20880252141449,23158400
2013-07-09,25.506860733032227,25.54137205091003,25.340577840699492,25.390776991658942,18514600
2013-07-10,25.349990844726562,25.60097940743419,25.296653650807094,25.60097940743419,21623000
2013-07-11,25.55391502380371,25.68882222663214,25.415872169803276,25.669998745092727,28972400
2013-07-12,25.6982364654541,25.7139219022584,25.51626816441086,25.522541860407205,17555600
2013-07-15,25.6762752532959,25.76412376189754,25.629216544293197,25.713924614125176,20790200
2013-07-16,25.519399642944336,25.742155309235287,25.3562572438191,25.69195617496508,13447600
2013-07-17,25.632349014282227,25.707647726594583,25.55391465084363,25.59470205175286,15846000
2013-07-18,25.90530776977539,25.977468454908827,25.707653987478857,25.720203775920645,18839000
2013-07-19,26.266098022460938,26.266098022460938,25.939810808027225,25.999421685687476,21369600
2013-07-22,26.1813907623291,26.300612532159455,26.156293584031012,26.228451861281773,13604600
2013-07-23,26.225313186645508,26.34139690879103,26.193939919306057,26.247277106772675,12019400
2013-07-24,25.93353271484375,26.272367262626787,25.801761197433773,26.25354378597946,18677200
2013-07-25,26.106094360351562,26.140605673236195,25.836279947050034,25.911576268967906,19242200
2013-07-26,26.04020118713379,26.059024662995455,25.814309902289317,25.98686640977499,13660200
2013-07-29,25.823732376098633,25.980601123164963,25.72020082219147,25.958639594320765,16587200
2013-07-30,25.773530960083008,25.883338584443184,25.626073981530755,25.83000379455777,15870400
2013-07-31,25.858243942260742,26.046485961837167,25.801771097025103,25.820596974521745,22495000
2013-08-01,26.278644561767578,26.30687977803992,26.059026951712994,26.068438690470444,21293400
2013-08-02,26.162569046020508,26.19708036133998,25.993150514532278,26.18139252942128,16371000
2013-08-05,26.099822998046875,26.118646481802806,25.968051430873953,26.068447333617478,10382000
2013-08-06,25.93981170654297,26.165703046946735,25.86765104194804,26.037069547250866,12988800
2013-08-07,25.848834991455078,25.946092860118814,25.74216537984032,25.867658477357114,14067200
2013-08-08,25.990007400512695,26.046480233328033,25.764118462877953,25.974321965280257,13478600
2013-08-09,25.91158103942871,26.043352619078483,25.786087944337282,25.983741723370905,19630000
2013-08-12,25.801759719848633,25.902155578928742,25.726463423945077,25.73587516172976,12627000
2013-08-13,25.848834991455078,25.908445888314734,25.68255448298066,25.826873460026896,13832600
2013-08-14,25.7296199798584,25.899038562755326,25.710794097117976,25.7892284932576,12425000
2013-08-15,25.588428497314453,25.701374183345802,25.475482811283104,25.569605014184912,21638000
2013-08-16,25.484895706176758,25.579015510870896,25.384499811660184,25.538230501532794,17900800
2013-08-19,25.080169677734375,25.450379922539895,25.064481849560867,25.422142310552886,21694800
2013-08-20,25.23390007019043,26.0402051209619,25.051931797284436,25.092719192647856,18071200
2013-08-21,25.095857620239258,25.315475268483297,25.04566087359534,25.164880241298047,18975800
2013-08-22,25.46921157836914,25.569607487482877,25.1554740631853,25.208808866296003,16674400
2013-08-23,25.651174545288086,25.69195955202373,25.397045583487714,25.550778657177688,14785000
2013-08-26,25.607250213623047,25.82372741532255,25.55705107526413,25.72333153223138,14524000
2013-08-27,25.447240829467773,25.632344747428917,25.397041696282532,25.419003218644473,20401000
2013-08-28,25.870792388916016,25.971188287063345,25.51940554858684,25.528819683660952,23796400
2013-08-29,25.600975036621094,25.83941616506775,25.55705198580549,25.823728335365,22817600
2013-08-30,25.59156608581543,25.729611342641423,25.528819547418347,25.69823807344288,17082600
2013-09-03,25.779809951782227,25.939816747936607,25.654314472320497,25.848832585167536,17268800
2013-09-04,25.91786003112793,25.996294421152257,25.691968604877456,25.748441461440077,14980000
2013-09-05,26.00569725036621,26.124916620629502,25.955500502644174,25.96804789435458,12230200
2013-09-06,26.0025691986084,26.206499099862953,25.823738877674224,26.109241218156143,16046200
2013-09-09,26.29433250427246,26.325708161293072,26.059029438377287,26.09667879062608,16869800
2013-09-10,26.303747177124023,26.34139653357119,26.07785821932153,26.322573052161022,18304400
2013-09-11,26.50453758239746,26.50453758239746,26.181386037836933,26.300607786153446,21400400
2013-09-12,26.347671508789062,26.529637406520624,26.328845634548276,26.451203045793093,21404800
2013-09-13,26.338253021240234,26.441786934757225,26.291194327483726,26.369628675246354,11958000
2013-09-16,26.33199119567871,26.561020647575496,26.294341830076835,26.54219476796085,16112600
2013-09-17,26.45120620727539,26.52650492598487,26.3037492085031,26.33826052283819,10843800
2013-09-18,26.771221160888672,26.88102880597956,26.366499503016133,26.444933877170644,22313200
2013-09-19,26.7053279876709,26.89984364111302,26.658266899583605,26.811997553284144,18277000
2013-09-20,26.488800048828125,26.788232211308443,26.43836805255821,26.722042019751633,27947800
2013-09-23,26.359577178955078,26.479352000978842,26.283931568282068,26.41946458996696,17040200
2013-09-24,26.384790420532227,26.58021083276056,26.277626017030798,26.35327161978065,11080800
2013-09-25,26.378482818603516,26.542381995502957,26.372177616763203,26.46043120468828,22387400
2013-09-26,26.425756454467773,26.485643840699527,26.299681290423514,26.444669652858103,15440400
2013-09-27,26.334346771240234,26.369018154989337,26.230332619992932,26.315433577094954,14342000
2013-09-30,26.132633209228516,26.224036994597192,25.968731625351687,26.016011020882694,20866400
2013-10-01,26.2996826171875,26.369025403747806,26.047527466919057,26.060135464905454,21688200
2013-10-02,26.359577178955078,26.39109838773856,26.050689532614086,26.189372751392845,15428400
2013-10-03,26.12948226928711,26.350116256150663,26.003404674766465,26.334358059791896,20280200
2013-10-04,26.39423942565918,26.46358221335094,26.072743888314402,26.18621346731368,18626200
2013-10-07,26.176755905151367,26.34380765910538,26.088499925104923,26.120021120343438,15857400
2013-10-08,25.89623260498047,26.242944083574283,25.871016612606162,26.186209303096796,21146800
2013-10-09,25.804828643798828,25.918298214461238,25.628319086807522,25.896234820428525,26219400
2013-10-10,26.28391456604004,26.287067165825192,25.97817731456477,25.984482514135074,25655200
2013-10-11,26.567594528198242,26.649545308324097,26.142084839212956,26.167298429095865,23850800
2013-10-14,26.747262954711914,26.76302355763773,26.35011932733909,26.410006732780733,16739800
2013-10-15,26.64954948425293,26.822904063736626,26.548687894727692,26.64954948425293,22783600
2013-10-16,27.049842834472656,27.13179362620734,26.816600863090795,26.82920886218305,25208800
2013-10-17,27.106576919555664,27.119184918318393,26.945827941243238,27.021475933819602,24574000
2013-10-18,27.402854919433594,27.418613112062815,27.194826576999773,27.31775154126356,25901200
2013-10-21,27.279930114746094,27.497411450246,27.220042730107945,27.390247082714097,15707000
2013-10-22,27.431224822998047,27.60773199461218,27.31145244293558,27.412314027390778,28575800
2013-10-23,27.002553939819336,27.22949303418504,26.92375577676064,27.204277044871272,33670600
2013-10-24,27.131792068481445,27.179071461180445,26.857573514611065,27.030930486264143,15746600
2013-10-25,27.295679092407227,27.36817444958569,27.112866804503916,27.1916649556972,17492200
2013-10-28,27.317752838134766,27.37764022526567,27.169611872955997,27.311450041729767,15322400
2013-10-29,27.51002311706543,27.52893391274561,27.365034739147703,27.387098135684532,12934000
2013-10-30,27.324066162109375,27.617195579040477,27.109734949678785,27.500573370676797,22793200
2013-10-31,27.2294979095459,27.47850043796204,27.141244335875275,27.3461200774561,18169600
2013-11-01,27.131792068481445,27.24526164906713,26.803991325092767,27.220045652330356,24695200
2013-11-04,27.46904182434082,27.491105215174457,27.204278729607925,27.26416610675462,14466400
2013-11-05,27.220041275024414,27.42491700728711,27.19482528234267,27.349269029241874,16054600
2013-11-06,27.301998138427734,27.506871511656833,27.20743934714511,27.38394652582739,18167400
2013-11-07,26.8796329498291,27.412309379936453,26.791379378984452,27.374485390404693,41767000
2013-11-08,27.279930114746094,27.305143704046248,26.854418030865943,26.89224202191049,26485800
2013-11-11,27.33035659790039,27.41861016226389,27.242103033536893,27.327203997821904,10358200
2013-11-12,27.078214645385742,27.324064645020357,26.999416445260273,27.279937845328515,17361400
2013-11-13,27.314603805541992,27.317754001513823,26.955281872183818,26.9584344728854,21806800
2013-11-14,27.47849464416504,27.497405433184426,27.28622694003786,27.30198753404003,19336200
2013-11-15,27.62979507446289,27.63609787080125,27.424919324886744,27.582515685371533,14739600
2013-11-18,27.418615341186523,27.77163207004881,27.330361760153384,27.74641607411656,20932400
2013-11-19,27.465890884399414,27.55729705330049,27.232648966527687,27.36502931953088,18912800
2013-11-20,27.399709701538086,27.670775696983338,27.31775890170506,27.579369498079224,26525600
2013-11-21,27.661306381225586,27.705433157843466,27.459583286764147,27.49425466906805,14242800
2013-11-22,27.80946159362793,27.812611790198556,27.51002699303429,27.75587699043462,15119000
2013-11-25,27.557296752929688,27.78108327239471,27.418611200973583,27.78108327239471,19505200
2013-11-26,27.487958908081055,27.661315879125098,27.37764192865748,27.528933099087013,13549200
2013-11-27,27.301998138427734,27.538392711904343,27.144401756109996,27.41231512510416,18638600
2013-11-29,27.24526596069336,27.481660556868565,27.169617958511562,27.29884815869116,9953400
2013-12-02,27.2641658782959,27.450128398802686,27.109722143754592,27.27362127361262,19238800
2013-12-03,27.33035659790039,27.415459966914675,27.1443940736672,27.201128851433634,21690200
2013-12-04,27.242107391357422,27.38709575668061,27.024623641007807,27.29568957761671,20068600
2013-12-05,27.150691986083984,27.28937750784383,27.097109818032717,27.172755373206794,20142200
2013-12-06,27.235809326171875,27.43437991224891,27.150705928760235,27.387100514212452,23346000
2013-12-09,27.27362823486328,27.377642419353982,27.1507032549124,27.295691631143445,26144200
2013-12-10,27.191679000854492,27.35558058664373,27.157010008772513,27.210592202125543,21122800
2013-12-11,26.807140350341797,27.220042021732176,26.750405567616216,27.220042021732176,29365400
2013-12-12,26.920610427856445,27.040382791564454,26.753556272126694,26.803988259832927,21967200
2013-12-13,26.832351684570312,26.873328271541787,26.70942673311444,26.857567675825177,24326800
2013-12-16,27.065595626831055,27.153849190288142,26.901694090642827,26.97733965864472,24321600
2013-12-17,26.91115951538086,27.090819309297274,26.82290591903317,27.043542314632543,19712400
2013-12-18,27.317752838134766,27.327208235107086,26.731494178554343,26.98995211629294,30528000
2013-12-19,27.396554946899414,27.4091629462466,27.16331297080152,27.22320036651814,22421200
2013-12-20,27.444995880126953,27.552661827727164,27.372165235981193,27.387996829263457,31388600
2013-12-23,27.473508834838867,27.657170377382922,27.43867593181996,27.546339511382623,19535800
2013-12-24,27.625507354736328,27.650840816752737,27.460844683493473,27.49567758978306,11188800
2013-12-26,27.821828842163086,27.859829022595605,27.65716380955327,27.701498561356768,17715200
2013-12-27,27.957990646362305,27.995990823411663,27.824993650585885,27.916825599840333,11731800
2013-12-30,27.75849723815918,28.021323964054357,27.72999649924821,27.992825641074464,14091400
2013-12-31,28.02765464782715,28.03715408750285,27.72366049855104,27.82499188164308,16150800
2014-01-02,27.628660202026367,27.942153778860988,27.51782938354248,27.859823694233324,22267200
2014-01-03,27.52733039855957,27.767993343850982,27.470331343515042,27.65716010309217,19428600
2014-01-06,27.56533432006836,27.657163861740784,27.41016872829111,27.609666656024398,18513200
2014-01-07,27.774322509765625,27.793321387425816,27.50199398896043,27.644492819203442,13302000
2014-01-08,27.581167221069336,27.786997313988834,27.47666853168896,27.777497872396296,21883000
2014-01-09,27.49567222595215,27.657167578955608,27.267675944145576,27.609670366855436,24445400
2014-01-10,27.517841339111328,27.55267424233007,27.337344666037694,27.514674052655522,20940200
2014-01-13,26.97001075744629,27.48300233243426,26.94467730328934,27.44183728137759,33435200
2014-01-14,27.321510314941406,27.334177044677727,27.07768241132932,27.07768241132932,26444200
2014-01-15,27.242328643798828,27.38482745548245,27.20116360891967,27.359494011281335,23335800
2014-01-16,27.280344009399414,27.28667616601256,27.065014445579042,27.191679321226005,22594200
2014-01-17,27.236007690429688,27.495669560441137,27.20117479431207,27.346838534471548,25265800
2014-01-21,27.460832595825195,27.524163807057274,27.22966908455949,27.429166990209154,25451600
2014-01-22,27.587505340576172,27.61917095526732,27.41334083587754,27.527338981510912,21115200
2014-01-23,27.274002075195312,27.495666151729953,27.144172364250526,27.438667093870293,29801600
2014-01-24,26.70401382446289,27.10933938304781,26.68817981335874,27.10933938304781,34852200
2014-01-27,26.609012603759766,26.80534321351614,26.422183849515253,26.751511445269152,32109000
2014-01-28,26.81167984008789,26.852847306380518,26.59951760095139,26.672350676439876,18225600
2014-01-29,26.662839889526367,26.84650374365393,26.438010998824133,26.577342531738882,40249800
2014-01-30,26.748348236083984,26.88767981365447,26.596349931831536,26.843345062302063,24531400
2014-01-31,26.403186798095703,26.637517619770403,26.292355958617726,26.43801969277894,31966400
2014-02-03,25.931367874145508,26.488691884330365,25.89653497251323,26.37786102274202,50345600
2014-02-04,26.197355270385742,26.26385376427133,25.982025778595414,26.077022591604507,40679600
2014-02-05,25.940858840942383,26.203687952494725,25.90602595069179,26.19735579787225,54541800
2014-02-06,26.327178955078125,26.39051014927461,26.001018714698844,26.0105181522353,26056600
2014-02-07,26.61217498779297,26.653340023706864,26.327179773192192,26.48867746412101,24804600
2014-02-10,26.48235321044922,26.640683678464196,26.371522366024983,26.605850782226405,15922000
2014-02-11,26.8275203704834,26.919352350614055,26.48235862337634,26.510859369728745,21739400
2014-02-12,26.764175415039062,26.963673307438803,26.735677096656634,26.90984153987376,13624800
2014-02-13,26.89084815979004,26.960513957581583,26.56468775733998,26.63752084119425,19598000
2014-02-14,27.242328643798828,27.296160400778543,26.87183608209579,26.913001116974943,25236600
2014-02-18,27.3658447265625,27.400677631983573,27.236014964846387,27.283514600959833,17708000
2014-02-19,27.400665283203125,27.679328400985334,27.28033501975311,27.28033501975311,47644000
2014-02-20,27.581167221069336,27.63499900071454,27.35317095912351,27.39117114142489,18873800
2014-02-21,27.3626708984375,27.64766378995965,27.346836886272463,27.64133163465227,23165600
2014-02-24,27.774322509765625,28.018152714080536,27.429163347309345,27.444994940049327,37227800
2014-02-25,27.76166343688965,27.815495215716115,27.53683446420454,27.720498385304328,19166600
